Column_1,Column_2,Column_3,Column_4,Column_5,Column_6
607.,PR Heri Prastawa,"gandekan rt001 rw009, Tlogoadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 081*******,,31001
608.,PR Heri Sarjito,"BLEKONANG II, Tepus, Tepus, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 088*********,,32112
609.,PR Heri Styawan,"KALITENGAH KIDUL RT01/RW17, Glagaharjo, Cangkringan, Kabupaten Sleman, DI Yogyakarta",Telp. 082*********,,32903
610.,PR Heriyani,"Siyono Wetan, Logandeng, Playen, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 085*********,,10799
611.,PR Heroe Santoso Kurniawan,"Babadan RT. 048 Blunyahan, Pendowoharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 081*******,,23939
612.,PR Heru Budi Antoro,"RT 01 Piring II, Murtigading, Sanden, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,16292
613.,PT Perorangan Heru Fahrurroji,"jalan sidomoyo no 750m area sawah, sidomoyo kec godean kabupaten sleman daerah istimewa yogyakarta 55264, Sidomoyo, Godean, Kabupaten Sleman, DI Yogyakarta",Telp. 089**********,,14111
614.,PR Heru Fitoyo,"Ngaliyan, RT/RW, 10/03, Ngargosari, Samigaluh, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 087*********,,13134
615.,PR Heru Subagyo Drs,"Joholanan RT 03 RW 17, Sindumartani, Ngemplak, Kabupaten Sleman, DI Yogyakarta",Telp. 087*********,,10750
616.,PT Herya Wf,"Jalan Sampakan Segoroyoso KM 3, Nganyang, Sitimulyo, Piyungan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,31001
617.,PR Hesti Purwandari,"Ngaliyan RT 03/RW 04, Pulutan, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081********,,14111
618.,PR Hestin Widiyuniarti,"Jl.Karangsari Gg.Kanthil RT/RW 016/005 Rejowinangun Kotagede, Rejowinangun, Kotagede, Kota Yogyakarta, DI Yogyakarta",Telp. 081*********,,10710
619.,PT Het Waren Huis,"jalan pramuka nomor 48, Pandowoharjo, Sleman, Kabupaten Sleman, DI Yogyakarta",Telp. 02746463445,,31001
620.,PR Hidayati,"area persawahan,pal18 keselatan, Karangsewu, Galur, Kabupaten Kulon Progo, DI Yogyakarta",Telp. +6289670200538,,10772
621.,PR Hj. Lilis Haryati,"Perumahan Jatimas permai blok D no 2 rt 6 rw 38 jatisawit, Balecatur, Gamping, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,13134
622.,"PR Hj. Ni Made Asri, Ssn","Kenanga ART Jl. Mondoliko, Muja Muju UH 2/854, RT 43 RW 12, Muja Muju, Umbulharjo, Kota Yogyakarta, DI Yogyakarta",Telp. 081********,,13133
623.,PT Hm Sampoerna Tbk. - Tpo Wates,"Jl. Pahlawan KM.1 No.74, Giripeni, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 0274747717,,12011
624.,PT Homeware International Indonesia,"Jl. Prambanan - Piyungan Km. 3.5, Bokoharjo, Prambanan, Kabupaten Sleman, DI Yogyakarta",Telp. 0274-498168,,32903
625.,PT Homliv Anugerah Tritunggal Indonesia,"Desa wisata Krebet, Sendangsari, Pajangan, Kabupaten Bantul, DI Yogyakarta",Telp. 081********,,16294
626.,CV Honeysia Alamindo Barokah,"Perum Pringgading Permai no G4, Guwosari, Pajangan, Kabupaten Bantul, DI Yogyakarta",Telp. 085*********,,10779
627.,PR House Of Distraw,"Pogung Baru B.12 Kel. Sinduadi Kec. Mlati Kab. Sleman, Sinduadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,13929
628.,PR Husin Pamungkas,"GELARAN I, Bejiharjo, Karangmojo, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 628**********,,10794
629.,PR Husni,"SUMUR, Giripurwo, Purwosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 089*********,,13134
630.,PR Ian Antono,"PERUM TJOKRO RIVERVIEW NO.B3, RT 015 / RW 003, Pakuncen, Wirobrajan, Kota Yogyakarta, DI Yogyakarta",Telp. 085*********,,10130
631.,PR Ibrahim Bagus Setia Permata,"Patukan, Ambarketawang, Gamping, Kabupaten Sleman, DI Yogyakarta",Telp. 089*********,,10761
632.,PR Ida Wulandari,"perum.pendowo indah,jl.pendowo no.3 pendowoharjo,sewon,bantul,, Pendowoharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. +6281578607983,,10710
633.,PT Ide Studio Indonesia,"Jalan Parangtritis Km.8, Cabeyan, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 0274-445510,,31001
634.,PR Iduk Sudiyanto,"Karanggede B RT. 002/ RW.002, Jerukwudel, Girisubo, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,13134
635.,PR Ifa Cookies,"Karangwuni, Karangwuni, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 087*********,,10710
636.,PR Iffah Rafiah Isnaini,"KERINGAN, SANGUREJO RT.004/RW.029, Wonokerto, Turi, Kabupaten Sleman, DI Yogyakarta",Telp. 087*********,,10792
637.,PT Igp Internasional,"Kawasan Industri Piyungan, Dusun Cikal, Srimulyo, Piyungan, Kabupaten Bantul, DI Yogyakarta",Telp. 0274-4469586,,16292
638.,PT Igp Internasional,"Jl. Brajan, Dusun Gatak, Tamantirto, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 0274-4469586,,32402
639.,PT Igp Internasional,"Jl. Raya Magelang KM. 17, Margorejo, Tempel, Kabupaten Sleman, DI Yogyakarta",Telp. 0274-4469586,,17022
640.,PT igp Internasional,"Jl. Cangkringan, Dusun Dhuri, Tirtomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 0274-4469586,,17022
641.,CV Ihis Mulia,"Jl. Ngrukem RT 18, Ds. Krandohan, Pendowoharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 085*********,,21022
642.,PR Iin Anggraini,"Jalan Lele III No 21. Perum Minomartani, Minomartani, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 085*********,,32903
643.,PR Iin Aryanti,"Glagah, Banguntapan, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 088*********,,23951
644.,PR Iis Tarsiah,"BANYUMENENG III, Giriharjo, Panggang, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 628***********,,12019
645.,BUL Ijo Royo Royo Losembi,"Jl Wates-Purworejo KM7,Sidatan,Kalidengen,Temon,KP, Kalidengen, Temon, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081********,,16221
646.,PR Ika Nurkartika,"Jalan Sidodadi 1 No 77 Demangan, Maguwoharjo, Depok, Kabupaten Sleman, DI Yogyakarta",Telp. 089*********,,10772
647.,PR Ike Suparyanti,"Gunungdowo Rt 04/Rw 04, Giring, Paliyan, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,10794
648.,PR Ikhsanudin,"COFFEETIME LEATHERGOODS JL. TARUDAN, TARUDAN, BANGUNHARJO, SEWON, BANTUL, DIY, Bangunharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 089********,,15121
649.,PR Imelda,"Sambirembe, Sambirejo, Selomartani, Kalasan, Sleman, D.I.Yogyakarta, Selomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,10216
650.,PR Ina Suryanti,"Le Potela Karanglo Argomulyo Sedayu Bantul DIY, Argomulyo, Sedayu, Kabupaten Bantul, DI Yogyakarta",Telp. 082*********,,10794
651.,PT Inamas Sintesis Teknologi,"Jl. Werkudara No. 4, Wirobrajan, Wirobrajan, Wirobrajan, Kota Yogyakarta, DI Yogyakarta",Telp. 085*********,,26513
652.,PR Indah Rahayu Murnihati,"Jl Langenarjan Lor 24 KratonYogyakarta, Panembahan, Kraton, Kota Yogyakarta, DI Yogyakarta",Telp. 082*********,,
653.,PR INDAH SRI ACHDIATI,"Jl. Suryopranoto 36 Yogyakarta, Gunungketur, Pakualaman, Kota Yogyakarta, DI Yogyakarta",Telp. 0274510704,,21022
654.,CV Indaroma,"Jl.Palagan km 12, donoharjo, ngaglik, Kota Yogyakarta, DI Yogyakarta",Telp.,,20294
655.,PR Indartik,"KLITREN, Desa/Kelurahan Klitren, Kec. Gondokusuman, Kota Yogyakarta, Provinsi Daerah Istimewa Yogyakarta, Klitren, Gondokusuman, Kota Yogyakarta, DI Yogyakarta",Telp. 081*********,,15129
656.,PT Indmira,"Jalan Besi  Jangkang Km 3,1 Yapah Sukoharjo Ngaglik Sleman Yogyakarta, Sukoharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. (0274) 895462,,20121
657.,PT Indo Asha Herbaltama,"Jalan Raya Sitimulyo Piyungan No. 412 Karanggayam, Sitimulyo, Piyungan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,20232
658.,PT Indo Merapi,"Jl Prambanan-Piyungan Km 4.1 Gumuksari, Bokoharjo, Prambanan, Kabupaten Sleman, DI Yogyakarta",Telp. 0274 496862,,31001
659.,PT Indo Risakti,"Jl Ring road Manding RT 06 Trirenggo Bantul, Trirenggo, Bantul, Kabupaten Bantul, DI Yogyakarta",Telp. 02746462178,,32903
660.,PT Indobel Bamboo Merapi,"JALAN KAWASAN INDUSTRI DEPOK SUKORENO SENTOLO KULON PROGO, Sukoreno, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081********,,16103
661.,PT Indonesia Plafon Semesta,"Pedukuhan Dhisil, Salamrejo, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 02742822833,,20131
662.,PT Indonesien Vinegar Crafter,"Perum. Jombor Baru blok 2 no.10, RT.02 RW.03, Sendangadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 089********,,10779
663.,PT Indoraya Mitra Persada Seratus Enam Puluh Delapan,"MRISEN LOR RT 03 RW 19, Caturharjo, Sleman, Kabupaten Sleman, DI Yogyakarta",Telp. 089********,,20121
664.,PT Indoroti Prima Cemerlang,"Jalan Ring Road Barat Nomor 99 Salakan, Trihanggo, Gamping, Kabupaten Sleman, DI Yogyakarta",Telp. 0274-6499224,,10710
665.,PT Indotech Berkah Abadi,"Jl. Sunan Pandanaran Komplek Ruko No. 2, RT 02/RW 05, Candi 3, Sardonoharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 0274-2882482,,20231
666.,PR Indrianingsih,"Meijing	Wetan	Rt.	09	Rw.	07, Ambarketawang, Gamping, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,10710
667.,PR Indrianti Ningrum,"Jl. Nasional 14, Kranggahan II, Trihanggo, Gamping, Sleman, Trihanggo, Gamping, Kabupaten Sleman, DI Yogyakarta",Telp. 082*********,,31001
668.,CV Industri Classica Variasi,"Jalan Bantul KM 5,6 Sawit RT 01, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 0274 2872129,,31001
669.,PR Ing Lian Nio Herdijanti,"Gg Tugiyo RT 35 RT 10, Muja Muju, Umbulharjo, Kota Yogyakarta, DI Yogyakarta",Telp. 0,,10710
670.,PT Inixindo Widya Iswara Nusantara,"Jalan Kenari No. 69, Muja Muju, Umbulharjo, Kota Yogyakarta, DI Yogyakarta",Telp. 0274515448,,62021
671.,KO Inka Bantul Vii Projo Mino,"Pelabuhan Perikanan Sadeng, Pucung, Girisubo, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 082*********,,10750
672.,PT Ino Skin International,"TONALAN BLOK/KAV NIB 3768, Argosari, Sedayu, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,20232
673.,PT Inovasi Baru Jaya Perkasa,"Jalan Kopral Samiyo, Sendangtirto, Berbah, Kabupaten Sleman, DI Yogyakarta",Telp. 085*********,,10750
674.,PT Inovasi Kemasan Indonesia,"JL Bantul, Km. 8, Diro, Pendowoharjo, Sewon Bantul, Daerah Istimewa Yogyakarta,, Pendowoharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 081***********,,17022
675.,PT Inovasi Solusi Transportasi Indonesia,"Jln Imogiri Barat KM 7, RT - / RW 7, Semail, Bangunharjo, Kec Sewon, Bangunharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 0274 4538866,,30300
676.,PR Insyirokhul Faizah,"PERUMNAS BUMI TRIMULYO PERMAI BLOK 2 RT11 NO 32 BEMBEM TRIMULYO JETIS BANTUL, Trimulyo, Jetis, Kabupaten Bantul, DI Yogyakarta",Telp. 089**********,,10794
677.,PT Perorangan Intan Rahmadhani Santosa,"Jl. Karanglo Sorogenen I RT 04 RW 01 No.59, Purwomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 081********,,10794
678.,PT Inti Beton,"Jl. Abu Nawan Zaini, Trihanggo, Gamping, Kabupaten Sleman, DI Yogyakarta",Telp. 0274 - 6499256,,23953
679.,CV Inti Calcium Indonesia,"Gunungkacangan I, Sumberwungu, Tepus, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 087*********,,23942
680.,CV Inti Dua Putri Permata,"Karen, Kel. Tirtomulyo, Kec. Kretek, Kab. Bantul, Prov. Daerah Istimewa Yogyakarta, Tirtomulyo, Kretek, Kabupaten Bantul, DI Yogyakarta",Telp. 089*********,,14111
681.,PT Inti Idola Anugerah,"JALAN RINGROAD BARAT NO. 99 SALAKAN, Trihanggo, Gamping, Kabupaten Sleman, DI Yogyakarta",Telp. 02744469229,,10750
682.,PR Inung Moelyantari,"Puri Domas A-01 Sempu, Wedomartani, Ngemplak, Kabupaten Sleman, DI Yogyakarta",Telp. 082*********,,14120
683.,CV Iqbal Furniture,"Jl Imogiri Barat KM 7, Timbulharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 0274 4396250,,31001
684.,BHL Irfomous,"TEGAL WIROSABAN UH 6/621 SOROSUTAN UMBULHARJO YOGYAKARTA, Sorosutan, Umbulharjo, Kota Yogyakarta, DI Yogyakarta",Telp. +62-8112661325,,26512
685.,PR Irma Khairani Sambas,"Perumahan Puri Nirwana Kasongan no A7, Desa/ Kelurahan Tirtonirmolo, Kec. Kasihan, Kab  Bantul, Provinsi Daerah Istimewa Yogyakarta, Tirtonirmolo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 085*********,,15121
686.,PR Irma Lingga Soviani,"Jl. Kaper, Nitikan UH 6 / 331, Sorosutan, Umbulharjo, Kota Yogyakarta, DI Yogyakarta",Telp. 088********,,13132
687.,PR IRRA DHANNY WIJAYANTI,"Perum Graha Sedayu Sejahtera PP.17 Argorejo, Argorejo, Sedayu, Kabupaten Bantul, DI Yogyakarta",Telp. 085*********,,10710
688.,PR Irvan Riyadi,"Pedukuhan X Rt 38 Rw. 19, Pleret, Panjatan, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,10761
689.,PR Irwan Fitriyanto,"Panjangan RT 04 Sendangsari Pajangan Bantul DIY, Sendangsari, Pajangan, Kabupaten Bantul, DI Yogyakarta",Telp. 083*********,,
690.,CV Isanan Furnindo,"Jl.Gesikan -Sedayu Jetis, Sendangsari, Pajangan, Kabupaten Bantul, DI Yogyakarta",Telp. +62 274 281 2306,,31001
691.,PR Iskandar,"KEDUNG I, Karangtengah, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 082*********,,25931
692.,CV Isma Mandiri,"Jl. Raya Tajem No 65 RT.03 RW.31, Maguwoharjo, Depok, Kabupaten Sleman, DI Yogyakarta",Telp. 081********,,10520
693.,PR Isromi,"NGUMBUL, TAMANAN, Desa/Kelurahan Tamanan, Kec. Banguntapan, Kab.Bantul, Provinsi Daerah Istimewa Yogyakarta, Tamanan, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 083*********,,15129
694.,PR Isti Yuliana,"JOMBLANG LOR, Karangasem, Ponjong, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,10710
695.,PR Istimurwani,"Panggang III, Giriharjo, Panggang, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,10799
696.,PR Istiyani Wiyoto,"Kauman Rt. 41 Rw. 18, Bendungan, Wates, Bendungan, Wates, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,10313
697.,PR Iva Fantari,"Kules 006/024, Sumberadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 085*********,,10799
698.,PR Iwakku Foods,"Tubin, Sidorejo, Lendah, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*******,,13134
699.,CV Jacaranda Consultant Indonesia,"Jalan Titi Bumi Barat No 50, Patran, Banyuraden, Gamping, Kabupaten Sleman, DI Yogyakarta",Telp. 082*********,,
700.,CV Jagad Swarna Ecoshi,"Jalan Veteran 57, Warungboto, Umbulharjo, Warungboto, Umbulharjo, Kota Yogyakarta, DI Yogyakarta",Telp. 085*********,,14111
701.,PT Jago Furniture,"Jl. Parangtritis km 7 Cabeyan, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 0274445227,,31001
702.,PT Jago Furniture,"Jl. Parangtritis km 7 Cabeyan, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 0274445227,,31001
703.,PT Jala Akuakultur Lestari Alamku,"Ground Floor Sahid J-Walk, Jl. Babarsari No. 2, Janti, Caturtunggal, Depok, Sleman, Daerah Istimewa Yogyakarta 55281, Caturtunggal, Depok, Kabupaten Sleman, DI Yogyakarta",Telp. 087*********,,26513
704.,PT Japa Agro Nusantara,"JL WONOSARI - SEMANU KM 3,8, Semanu, Semanu, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081********,,10613
705.,CV Jaroe Design,"Jalan Ringroad Selatan No. 27 Pelemsewu, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 082*********,,31001
706.,CV Jasmine,"Jl. Magelang Km 4,5 Gang Loncang No.7, Sinduadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 0274624517,,10710
707.,PT Perorangan Jasti Leather And Fashion,"Banyakan 1 no.24 RT 003, Sitimulyo, Piyungan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,14132
708.,PR Jati Aribowo,"Monggang rt.37 pendowoharjo sewon bantul DIY, Pendowoharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 083*********,,11090
709.,CV jati Makmur,"Gading IV RT 01 RW 04, Gading, Playen, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 081*********,,16221
710.,CV Java Adv,"JLN SEWON INDAH, GENENG, PANGGUNGHARJO, KEC SEWON, KABUPATEN BANTUL, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 02744547777,,
711.,PT Java Agro Semesta,"Jl. Kopral Samiyo 1 Kemasan, RT 003 RW 19, Sendangtirto, Berbah, Kabupaten Sleman, DI Yogyakarta",Telp. 082*********,,20123
712.,PT JAVA GLOVES PERDANA,"DS DAWUNG RT02 RW 01, Selomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 085*********,,14132
713.,PT Java Prisma Inti,"GONDANGLEGI RT : 002 RW : 022 WEDOMARTANI NGEMPLAK SLEMAN DIY, Wedomartani, Ngemplak, Kabupaten Sleman, DI Yogyakarta",Telp. 083*********,,20121
714.,CV Javamas Agrophos,"Jl. Raya Sambipitu-Nglipar km 8,3 Kedungkeris, Nglipar, Gunungkidul, DIY, Kedungkeris, Nglipar, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 02746904506,,20129
715.,PT Javan Cipta Solusi,"Perum Sukoharjo Indah J100 RT 11/RW 16, Kalurahan Sukoharjo, Kapanewon Ngaglik, Kabupaten Sleman, Yogyakarta, Sukoharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. (0274) 2876612,,62029
716.,PT Javis Teknologi Albarokah,"Jl. Elang Jawa No. 12, Karangsari RT.006 RW.031, Wedomartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta, Wedomartani, Ngemplak, Kabupaten Sleman, DI Yogyakarta",Telp. 02744477267,,27404
717.,PT Jawa Beruntung Jalannya,"JLN SEWON INDAH, GENENG, PANGGUNGHARJO, KEC SEWON, KAB BANTUL, DIY 55188, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 02744547777,,25910
718.,PR Jawa Classic,"Dongkelan Panggungharjo Sewon Bantul, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,31001
719.,CV Jawa Classic Aestetics Furniture & Craft,"Jl. Bantul Km. 4 Dongkelan Panggungharjo Sewon Bantul Yogyakarta, Panggungharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,31001
720.,PT Jawa Sport Gloves,"Dusun Dhisil, Desa/Kelurahan Salamrejo, Kec. Sentolo, Kab. Kulon Progo, Salamrejo, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,14132
721.,PT Jawa Sport Gloves,"DAWUNG, SELOMARTANI, KALASAN, Kabupaten Sleman, DI Yogyakarta",Telp. (0274)2853987,,14131
722.,CV Jaya Natural,"RT. 01, Terong 1, Terong, Dlingo, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,21022
723.,PR Jazamah,"TRUKAN, Karangasem, Paliyan, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 087*********,,13134
724.,PT Jc Indonesia,"JLN PERINTIS KEMERDEKAAN NO 33 RT 021 RW 005, PANDEYAN, UMBULHARJO, Kota Yogyakarta, DI Yogyakarta",Telp. 0274 415585,,63112
725.,PT Jihe Jawa Abadi,"Jl Rejodani Rt. 04 Rw. 20 Ds. Prumpung, Sardonoharjo, Ngaglik, Kabupaten Sleman, DI Yogyakarta",Telp. 02744360598,,17022
726.,PR Jiyono,"Banyumeneng I, Giriharjo, Panggang, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 628**********,,12019
727.,PR Jk Form Furniture,"Jln Karanglo, Banguntapan, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 082*********,,31001
728.,CV Jodion Unggul Perkasa,"Bleber lor, RT 001 RW 013, Desa sumberharjo, prambanan, sleman, Yogyakarta, Sumberharjo, Prambanan, Kabupaten Sleman, DI Yogyakarta",Telp. 081********,,14111
729.,CV Jodion Unggul Perkasa,"Bleber lor, RT 001 RW 013, Desa sumberharjo, prambanan, sleman, Yogyakarta, Sumberharjo, Prambanan, Kabupaten Sleman, DI Yogyakarta",Telp. 089**********,,14111
730.,CV Jogja Deco,"NGENTAK KALIRANDU, BANGUNJIWO, KASIHAN, Bangunjiwo, Kasihan, Kabupaten Bantul, DI Yogyakarta",Telp. 087*********,,16293
731.,PT Jogja Glove Indonesia,"Jalan Candi Sambisari KM 1 Nomor 12,, Purwomartani, kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. (274-) 286-0000,,14131
732.,CV Jogja Kembali Makmur,"Jl. Gedongkuning, Karangsari Wetan, Desa/Kelurahan banguntapan, Kec. Banguntapan, Banguntapan, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,10710
733.,PT Jogja Mebel,"Jl Prambanan - Piyungan Km. 6 Potrojayan, Madurejo, Prambanan, Kabupaten Sleman, DI Yogyakarta",Telp. 0274 4542193,,31001
734.,CV Jogja Natural Herbal,"Tangkisan, Hargomulyo, Kokap, Kulonprogo, D.I. Yogyakarta, Hargomulyo, Kokap, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,
735.,CV Jogjacamp,"JLN PERINTIS KEMERDEKAAN NO 33 RT 021 RW 005, PANDEYAN, UMBULHARJO, Kota Yogyakarta, DI Yogyakarta",Telp. 0274 415585,,58200
736.,PT Joglo Ayu Tenan,"Pogung Baru Blok.D No.31A Rt.8 Rw.50, Sinduadi, Mlati, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,
737.,PR Joko Triyanto,"Ngulakan RT 109 RW 32, Hargorejo, Kokap, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 082*********,,32300
738.,PT Jonastrik Global Automasi,"Kenayan, RT/RW : 001/029, Wedomartani, Ngemplak, Kabupaten Sleman, DI Yogyakarta",Telp. (0274)7370504,,28299
739.,PR Joni Setiawan st,"Wonokromo II, Wonokromo, Pleret, Kabupaten Bantul, DI Yogyakarta",Telp. 081********,,13134
740.,PR Juariyah Indriawati,"MULO, Mulo, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 082*********,,15121
741.,PR Jumiyah,"BANYUMENENG III, Giriharjo, Panggang, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 628**********,,12019
742.,PT Jun Yeon Indonesia,"Dususn Bulusawit, RT007/RW004 Desa Sambiroto, Purwomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 02742850952,,25920
743.,PR JUNI NOOR HASTUTI,"MINGGIRAN DUKUH MJ 1/1444, Gedongkiwo, Mantrijeron, Kota Yogyakarta, DI Yogyakarta",Telp. 081*********,,32903
744.,PR Jupri,"Watugajah RT 017/ RW 004, Girijati, Purwosari, Kabupaten Gunung Kidul, DI Yogyakarta",Telp. 087*********,,10794
745.,CV K Nugraha N Teknik,"Somodaran, Purwomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 081*********,,28152
746.,PT Kahastaman Abidel Saampiri,"JALAN KEMASAN NO 27 SALAKAN RT 08 POTORONO BANGUNTAPAN BANTUL YOGYAKARTA, Potorono, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 0274381698,,28179
747.,CV Kairos Victor Kreasindo,"Jl Kasongan no 88, Banguntapan, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 02742810386,,13929
748.,PR Kaminem,"Klebakan, Salamrejo, Sentolo, Kabupaten Kulon Progo, DI Yogyakarta",Telp. 081*********,,10710
749.,CV Kampuh Lipat,"JL BANTUL KM 7.5 NO 204, Pendowoharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. 6469092,,14111
750.,PT Kandhang Digital Mediatama,"NGAGLIK, Pendowoharjo, Sewon, Kabupaten Bantul, DI Yogyakarta",Telp. +62 813-2761-1919,,62090
751.,CV Kandin Berkah Mandiri,"RT. 03, Glondong,, Wirokerten, Banguntapan, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,
752.,PT Kang San Indonesia,"Dusun Piyungan RT 9, Srimartani, Piyungan, Kabupaten Bantul, DI Yogyakarta",Telp. 02744350383,,14132
753.,PT KANISIUS,"Jl. Cempaka 9, Deresan,, Caturtunggal, Depok, Kabupaten Sleman, DI Yogyakarta",Telp. 0274-588783,,18111
754.,PT Kanugrahan Techno Engineering,"Somodaran RT 001, RW 001, Purwomartani, Kalasan, Kabupaten Sleman, DI Yogyakarta",Telp. 085*********,,24310
755.,CV Kaori Jelajah Nusantara,"Cepor, RT.001, RW.001, Sendangtirto, Berbah, Kabupaten Sleman, DI Yogyakarta",Telp. 082*********,,20231
756.,PR Kapten Jos Snack,"Gandekan RT 05, Guwosari, Pajangan, Kabupaten Bantul, DI Yogyakarta",Telp. 085*********,,10794
757.,PR Karmiati,"KALIURANG AM XIII RT.002 / RW.000, Argomulyo, Sedayu, Kabupaten Bantul, DI Yogyakarta",Telp. 081*********,,14131
758.,CV Kartika Jaya Ananda,"Jl. Matraman No. 90, Ringinsari, Maguwoharjo, Depok, Kabupaten Sleman, DI Yogyakarta",Telp. 02742800089,,31001
759.,PR KARTINI,"Celeban UH3/376, Tahunan, Umbulharjo, Kota Yogyakarta, DI Yogyakarta",Telp. 083*********,,13134
