Column_1,Column_2,Column_3,Column_4,Column_5,Column_6
824.,PT Buntara Multi Industry,"JL.SANGIANG NO.39, KERONCONG, KEC.JATIUWUNG, Kota Tangerang, Banten",Telp. 021 5903148,,14111
825.,PT Burlington Indonesia,"Jl. Millennium 15 Blok I-1 No. 2, Millennium Industrial Estate, Peusar, Panongan, Kab. Tangerang, Peusar, Panongan, Kabupaten Tangerang, Banten",Telp. 021-29017175,,20299
826.,PT Busanaremaja Agracipta,"JL ARIAJAYA SANTIKA PASIR NANGKA TIGARAKSA, Pasir Nangka, Tigaraksa, Kabupaten Tangerang, Banten",Telp. 0215991401,,14120
827.,PT Bushin Textile Indonesia,"kawasan industri mekar jaya karet -1, Karet, Sepatan, Kabupaten Tangerang, Banten",Telp. 021 59372370,,13121
828.,PT Cablex Sentosa,"Jl. Raya Serang Km. 78, Sentul, Kragilan, Kabupaten Serang, Banten",Telp. 0254280480,,27320
829.,PT Cabot Asia Pacific South,"Jl. Amerika I Kav A.5, Kawasan Industrial Estate Cilegon, Warnasari, Citangkil, Kota Cilegon, Banten",Telp. 0254311606,,20117
830.,PT CABOT INDONESIA,"Jl. Amerika I Kav. A-5, Krakatau Industrial Estate, Cilegon 42443, Warnasari, Citangkil, Kota Cilegon, Banten",Telp. 254311606,,20117
831.,PT Perorangan Cahaya Abadi Medika,"kp.pasir nangka jalan Rt002 Rw 006, Ciherang, Cibeber, Kabupaten Lebak, Banten",Telp. 081********,,10740
832.,PT Cahaya Anugrah Tama,"Jl. Eropa I Kav I - 2/4 Kawasan Industri Estate Cilegon, Warnasari, Citangkil, Kota Cilegon, Banten",Telp. 0254 393315,,25113
833.,PT Cahaya Asia Harmoni,"Jalan Raya Pasar Kemis Rajeg Kp. Putat RT.004 RW. 001,, Sindangsari, Pasar Kemis, Kabupaten Tangerang, Banten",Telp. 02153167020,,22220
834.,PT Cahaya Baja Sukses,"Kawasan industri Agarindo No.168, Sukamantri, Pasar Kemis, Kabupaten Tangerang, Banten",Telp. 021-59716688,,24103
835.,PT CAHAYA BANGUN MAKMUR,"Jalan Pembangunan 1 no 5, Batusari, Batu Ceper, Kota Tangerang, Banten",Telp. 0215585464,,31001
836.,PT Cahaya Bukit Bintang,"Jl. Raya Perancis No. 2 Blok HA No. 06, Dadap, Kosambi, Kabupaten Tangerang, Banten",Telp. 55962472,,27404
837.,PT Cahaya Bukit Perunggu,"KP. Belimbing 20/08 Desa Belimbing Kec. Kosambi Kab. Tangerang, Banten, Belimbing, Kosambi, Kabupaten Tangerang, Banten",Telp. 021-55933653,,25952
838.,PT Cahaya Cemerlang Chemindo,"KP.Sukabakti RT.002/015, Sukabakti, Curug, Kabupaten Tangerang, Banten",Telp. __,,20118
839.,CV Cahaya Hati,"KAMPUNG DURI RT002/001, Paku Alam, Pakuhaji, Kabupaten Tangerang, Banten",Telp. 081*********,,23957
840.,PT Cahaya Heri Mulia,"busines point blok d no 9, Gebang Raya, Periuk, Kota Tangerang, Banten",Telp. 5901323,,25112
841.,PT Cahaya Hidup Indonesia,"Jl Raya Curug KM.2 KP.Cisereh, Kadu Jaya, Curug, Kabupaten Tangerang, Banten",Telp. 021-5981571,,30921
842.,PT Cahaya Indo Abadi,"JL. RAYA MODERN KAVELING L-1, BARENGKOK, KIBIN, Kabupaten Serang, Banten",Telp. 0254-8495489,,20119
843.,CV Cahaya Kurnia Mandiri,"Jalan desa gintung No.52 RW.001 RW.001, Gintung, Sukadiri, Kabupaten Tangerang, Banten",Telp. 021-82753115,,29200
844.,PT Cahaya Lestari Prakarsa,"Modern Cikande Industrial Estate, Jl. Utama Modern Industri Blok AH No.1, Sukatani, Cikande, Kabupaten Serang, Banten",Telp. (0254) 840 9799,,20222
845.,PT Cahaya Manggala Mangku Bumi,"Komplek PKGBI No. 78 Kampung Teriti, Karet, Sepatan, Kabupaten Tangerang, Banten",Telp. 087*********,,
846.,PT Cahaya Melia Mas,"LAKSANA BUSINESS PARK BLOK F NO. 11, Pakuhaji, Pakuhaji, Kabupaten Tangerang, Banten",Telp. 59374470,,27404
847.,PT Cahaya Modern Metal Industri,"Jl. Modern Industri XVIII Blok AK Nomor 6 Kawasan Industri Modern Cikande, Nambo Udik, Cikande, Kabupaten Serang, Banten",Telp. 02129366208,,24202
848.,PT Cahaya Okan Obay Sejahtera,"Jl. Raya Pondok No. 25, Kel. Sindangpanon, Kec. Sindang Jaya, Kab. Tangerang, Prov. Banten, Sindangpanon, Sindang Jaya, Kabupaten Tangerang, Banten",Telp. 081********,,
849.,PT Cahaya Pusaka Abadi,"Komplek Pergudangan Mutiara Kosambi 1 Blok C7 NO 35, Kosambi Timur, Kosambi, Kota Tangerang, Banten",Telp. 021-22555277,,22220
850.,CV Cahaya Rizki Berkarya,"Jalan Kunir 5 Nomor 9A, Desa/Kelurahan Pondok Cabe Udik, Kec. Pamulang, Kota Tangerang Selatan , Provinsi Banten Kode Pos 15418, Pondok Cabe Udik, Pamulang, Kota Tangerang Selatan, Banten",Telp. 081*********,,14111
851.,PT Cahaya Sani Vokasi,"Komplek Pergudangan & Industri Era Prima Blok I No 2, Jalan Daan Mogot Km. 21, Poris Gaga Baru, Batuceper, Kota Tangerang, Banten",Telp. 081********,,32112
852.,CV Cahaya Screen Printing,"WISMA HARAPAN BLOK A1 NO.26, GEMBOR, PERIUK, Kota Tangerang, Banten",Telp. 081*********,,18111
853.,PT Cahaya Subur Prima,"JL.KARET RAYA NO.33, MEKAR JAYA, SEPATAN, Kabupaten Tangerang, Banten",Telp. 02159378474,,20232
854.,PT Cahaya Surya Megatama,"JL.MANIS V NO.28 RT001 RW005, JATIUWUNG, MANIS JAYA, Kota Tangerang, Banten",Telp. 021-5912496,,17022
855.,CV Cahaya Terang Bersaudara,"Jl. Gatot Subroto Km. 4 No. 16, Uwung Jaya, Cibodas, Kota Tangerang, Banten",Telp. 5524861,,16221
856.,PT Cahaya Terang Mandiri,"JLN LIO BARU NO.35 RT.001/RW.001, Karang Anyar, Neglasari, Kota Tangerang, Banten",Telp. 021-59582509,,28113
857.,PT Cahaya Terang Sentosa Teknologi,"Kawasan Millennium Industrial Estate, Jl. Millennium 1A Blok A12 No. 3A, Budi Mulya, Cikupa, Kabupaten Tangerang, Banten",Telp. 021 29006868,,20291
858.,PT CAHAYALOGAM CIPTAMURNI,"JL. MODERN INDUSTRI X NO.7-8, KAWASAN INDUSTRI MODERN CIKANDE, KIBIN, BARENGKOK, Kabupaten Serang, Banten","Telp. 021 2260831, 021 22608353",,25111
859.,PT Cahya Arka Nayotama,"Jl. KH. Mas Mansyur Nomor 10, Sudimara Pinang, Pinang, Kota Tangerang, Banten",Telp. 021 53133786,,32509
860.,CV Cakra Buana,"KP BAYUR KALI NO. 07, LEBAK WANGI, SEPATAN TIMUR, Kabupaten Tangerang, Banten",Telp. 087*********,,31004
861.,PT Cakra Daya Indonesia,"Pergudangan Sentra Kosambi Blok B no.8, Kosambi Timur, Kosambi, Kabupaten Tangerang, Banten",Telp. 02155954390,,10793
862.,PT CAKRA DAYA MAKMUR,"PERG. SENTRA KOSAMBI BLOK A NO. 8-10 DESA KOSAMBI TIMUR, KEC. KOSAMBI, TANGERANG, Kosambi Timur, Kosambi, Kabupaten Tangerang, Banten",Telp. 021-55954390,,20232
863.,PT Cakra Elok Kosmetik,"Jl. Raya Anyer KM. 11, Randakari, Ciwandan, Kota Cilegon, Banten",Telp.,,20232
864.,PT Cakra Emas Niaga,"Laksana Business Park Blok E-32 Jl. Raya Kali Baru Laksana Kec. Pakuhaji, Kabupaten Tangerang, Banten 15570, Laksana, Pakuhaji, Kabupaten Tangerang, Banten",Telp. -,,32503
865.,CV Cakra Harapan Plasindo,"KOMPLEK INDUSTRI LAKSANA BLOK BB NO. 06 JL. RAYA KALIBARU, LAKSANA, PAKUHAJI, Kabupaten Tangerang, Banten",Telp. 081*********,,22292
866.,PT Cakra Kejora Mandiri,"Kawasan Daan Mogot Eraprima Jl. Daan Mogot Km 21 No.1  BLOK O/27, Poris Plawad, Cipondoh, Kota Tangerang, Banten",Telp. 0215525611,,29200
867.,PT CAKRA LINK INDONESIA,"KP KOSAMBI TIMUR NO.8 RT 002 RW 006, KOSAMBI TIMUR, KOSAMBI, Kabupaten Tangerang, Banten",Telp. 081*********,,
868.,PT Cakra Raya Teknologi,"kavling DPR Griya Pinang Asri Blok B No. 226 RT. 001 , RW. 005, Neroktog, Pinang, Kota Tangerang, Banten",Telp. 021-38924051,,27120
869.,PT Cakrawala Indopac,"Kawasan Industri Millennium Blok L 3 No. 2 B , Cikupa , Tangerang, Peusar, Panongan, Kabupaten Tangerang, Banten",Telp. 02129159151,,20114
870.,PT Calf Indonesia,"Jalan Raya Serang Km. 13.8, Kampung Pulo RT. 012/005, Bitung Jaya, Cikupa, Kabupaten Tangerang, Banten",Telp. 021-5963453,,10590
871.,PT Caligo Jaya Abadi,"JL. KALISABI NO 06, UWUNG JAYA, CIBODAS, Kota Tangerang, Banten",Telp. 02155792801,,22299
872.,PT Calindo Damai Sejahtera Abadi,"JL. LINGKUNGAN INDUSTRI PA MIS RT 04 RW 01, GEMBOR, PERIUK, Kota Tangerang, Banten",Telp. 021-59308087,,25112
873.,PT Camar Fastener Indonesia,"Kawasan Graha Balaraja Industrial Estate Kav. B1, Kp. Peuteuy RT 003 / 001, Tobat, Balaraja, Kabupaten Tangerang, Banten",Telp. 021 29870888,,25952
874.,PT Camiloplas Jaya Makmur,"Jl. Aria Jaya Santika No. 18 Kp. Seglog RT.002/002, Pasir Bolang, Tigaraksa, Kabupaten Tangerang, Banten",Telp. 021-29315980,,22220
875.,PT Cana Hardware Industry,"Jl. Industri Raya III AA No.06, Bunder, Cikupa, Kota Tangerang, Banten",Telp. (021) 55930172,,25952
876.,PT Canadian Solar Indonesia,"Kawasan Industri KM 22 RT. 001 RW. 003, Pasir Bolang, Tigaraksa, Kabupaten Tangerang, Banten",Telp. 021-5963123,,
877.,PT Candi Malindo Bangkit,"JL KEMIRI RAYA RT 005/004, PONDOK CABE UDIK, PAMULANG, Kota Tangerang Selatan, Banten",Telp. 0217491426,,22292
878.,PT Candika Wastu Pramathana,"KP. CUKANGGALIH II NO. 87 RT. 002 RW 004, Cukanggalih, Curug, Kabupaten Tangerang, Banten",Telp.,,17091
879.,PT Candra Broadcast Mediantara,"Jl. Jababeka XIII Blok K No 12A, Harjamekar, Cikarang Utara, Kabupaten Bekasi, Jawa Barat",Telp. 02162303049,,26490
880.,PT Canggih Presisi Industri,"KAMPUNG PASIRAWI RT.002 RW.002, SUKA ASIH, PASAR KEMIS, Kabupaten Tangerang, Banten",Telp. 021 5909898,,25920
881.,PT Cannet Elektrik Indonesia,"Kawasan Pergudangan CikupaMas Jln. Bhumimas VIII No 16, TALAGASARI, CIKUPA, Kabupaten Tangerang, Banten",Telp. 02129320337,,27120
882.,PT Capitano Kreasi Bumi Nusantara,"PONDOK PAKULONAN BLOK Q NO. 14 -15, Pakualam, Serpong Utara, Kota Tangerang Selatan, Banten",Telp. 021-30438837,,10531
883.,PT CAPUTRA MITRA SEJATI,"Kp. Sintong Salira, Jl. Bojanegara, Perbatasan Desa Salira - Desa Mangunreja, Salira, Pulo Ampel, Kabupaten Serang, Banten",Telp. 0254-5751532,,30111
884.,PT Cardox Asia Fastindo,"Jl. Raya Kali Baru, Komplek pergudangan 19 Blok 4 Nomor 33, Kelurahan Kalibaru, Kecamatan Pakuhaji, Kabupaten Tangerang, Provinsi Banten 15570, Kalibaru, Pakuhaji, Kabupaten Tangerang, Banten",Telp. 02138784005,,25952
885.,PT Cardsindo Tiga Perkasa,"KAWASAN INDUSTRI MEKAR JAYA JL. MEKAR JAYA NO. 121 SEPATAN TANGERANG, MEKAR JAYA, SEPATAN, Kabupaten Tangerang, Banten","Telp. 02159370576, 02122259170",,18112
886.,PT Care Spunbond,"Jl. Raya Otonom Cikupa No.46, Talagasari, Cikupa, Kabupaten Tangerang, Banten",Telp. (021) 5960048,,22291
887.,PT Cargill Indonesia,"JL. Raya Jakarta-Serang KM. 68. Kawasan Industri Modern CIkande. Jl. Modern Industri VI Kav.2-4, Kibin, Kibin, Kabupaten Serang, Banten",Telp. 0254-400417,,10801
888.,PT Carlina Makmur Plastikindo,"Jl. Industri Raya 2 Blok I No 2A Raya Serang, pasir jaya, Jatiuwung, Kota Tangerang, Banten",Telp. 0215905870,,22220
889.,PT Cartonindus Sumberjaya,"Jln industri raya iv blok ad no 10, Bunder, Cikupa, Kabupaten Tangerang, Banten",Telp. 5902103,,17022
890.,PT Casa Verde Indonesia,"Kp. Hauan RT.002/005, tobat, balaraja, Kabupaten Tangerang, Banten",Telp.,,
891.,PT CASADRON INDONESIA,"Kawasan Industri Taman Tekno BSD, Kav. A-5, Setu, Setu, Kota Tangerang Selatan, Banten",Telp. 0217560946,,27510
892.,PT CAST METALS INDONESIA,"Jl. Raya Perancis No 2 Blok BG 17 Pergudangan Pantai Indah Dadap, Dadap, Kosambi, Kabupaten Tangerang, Banten",Telp. +62215555592,,28130
893.,PT Castrol Indonesia,"Jalan Raya Merak Km 117 Desa Gerem, GEREM, Grogol, Kota Cilegon, Banten",Telp. 0254-571614,,19212
894.,PT Castrol Manufacturing Indonesia,"Jalan Raya Merak KM 117, Gerem, Grogol, Kota Cilegon, Banten",Telp. +62254571614,,19212
895.,PT Cat Harga Sahabat,"Pd. Jagung Tim., Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15326, pondok jagung timur, serpong utara, Kota Tangerang Selatan, Banten",Telp. +628128083388,,45201
896.,PT Catur Anugrah Metalindo,"JL. Raya Cikande Rangkas Bitung KM 4.5 Kav. Blok 6, Kawasan Budi Texindo, Junti, Jawilan, Kabupaten Serang, Banten",Telp. 081********,,27120
897.,PT Catur Griya Naradipa,"TAMAN TEKNO BSD BLOK C NO 5, SETU, SETU, Kota Tangerang Selatan, Banten",Telp. 75671800,,31001
898.,PT Catur Mukti Pratama,"Kawasan Industri Cikupamas II, Jalan Bhumimas VI No.1, Talaga, Cikupa, Kabupaten Tangerang, Banten",Telp. 021-59407057,,27404
899.,PT Catur Panca Mandiri,"Jln. Diklat pemda no 30, Sukabakti, Curug, Kabupaten Tangerang, Banten",Telp. 0215983305,,25113
900.,PT Catur Perdana Lestari,"JL. Cilampe 3 Kompleks Pergudangan 2000 Unit 26-27, Salembaran Jaya, Kosambi, Kabupaten Tangerang, Banten",Telp. 021-55931539,,14120
901.,PT Catur Putra Tunggal,"Jl. Raden Saleh No.89, Karang Mulya, Karang Tengah, Kota Tangerang, Banten",Telp. 02158906999,,23112
902.,PR Ce Huang,"PD. INTI BANGUNAN Jl. Lingkar Selatan Kp. Buah Jangkung, Waringinkurung, Waringinkurung, Kabupaten Serang, Banten",Telp. 087*********,,23953
903.,PR CECE,"KP. TUNGKU, Pasar Keong, Cibadak, Kabupaten Lebak, Banten",Telp. 081*********,,31001
904.,PT Cementaid Sales And Services Indonesia,"Jl. Industri Modern XVIII Blok AN No. 10, Nambo Udik, Cikande, Kabupaten Serang, Banten",Telp. 0254-8408871,,20118
905.,PT CEMERLANG MANUFAKTUR INDONESIA,"Kawasan Industri Modern Jl.Raya Industri Modern Blok L VIII No.11, Barengkok, Kibin, Kabupaten Serang, Banten",Telp. 082*********,,
906.,PT Cemerlang Sentral Plastisindo,"Jl. Bulakan Bitung Jaya, Cukanggalih, Curug, Kabupaten Tangerang, Banten",Telp. 085***********,,22220
907.,PT Cemindo Gemilang,"Jl. Brigjen Katamso Km. 18, Kepuh, Ciwandan, Kota Cilegon, Banten",Telp. 02121889999,,23941
908.,PT Cemindo Gemilang,"Jalan Raya Bayah - Cibareno Km. 07, Darmasari, Bayah, Kabupaten Lebak, Banten",Telp. 021 2188 9999,,23941
909.,CV Cempaka Katerina,"Ruko Lagoon Village Citra Raya Blok J2 no.11R, Kel. Cikupa, Kec. Cikupa, Kab. Tangerang, Provinsi Banten, Cikupa, Cikupa, Kabupaten Tangerang, Banten",Telp. 081********,,10750
910.,PT Cempaka Mega Mandiri,"Alam Sutera T.8 Nomor 17, Pakulonan, Serpong Utara, Kota Tangerang Selatan, Banten",Telp. 021-29047349,,
911.,PT Cendikia Jaya Sentosa,"Jl. KH Hasyim Ashari, Komplek DPR Blok C-14, Nerogtog, Pinang, Kota Tangerang Selatan, Banten",Telp. 02129860662,,33200
912.,CV Cendrawasih Garam Sinarta,"JL RAYA BAYUR NO 89, PERIUK JAYA, PERIUK, Kota Tangerang, Banten",Telp. 02159586784,,10774
913.,PT Centa Brasindo Abadi Chemical Industry,"Jalan Raya Cikande Rangkasbitung KM.9, Majasari, Jawilan, Kabupaten Serang, Banten",Telp. 0254-480162,,20212
914.,PT Centig Tour Wisata,"Kp. Kentrong Rt.003 Rw.004, Malangsari, Cipanas, Kabupaten Lebak, Banten",Telp. 087*********,,10799
915.,PT Centra Kosambi Jaya,"Komp Pergudangan Sentra Kosambi Blok H 6 P, Kosambi Timur, Kosambi, Kabupaten Tangerang, Banten",Telp. 021-55956225,,22220
916.,PT Centra Lautan Pewarna,"JL RAYA PERANCIS PERGUDANGAN 8 No.8 IC, JATIMULYA, KOSAMBI, Kabupaten Tangerang, Banten",Telp. 021-5504223,,20116
917.,PT Central Berkat Indonesia,"Jl. Asutralia I, KAV-H2/1, KIEC - Cilegon, Warnasari, Citangkil, Kota Cilegon, Banten",Telp. 0254-392515,,25120
918.,CV Central Buana Plastik,"Komplek Pergudangan Sentra Kosambi Blok E/19, Kosambi Timur, Kosambi, Kabupaten Tangerang, Banten",Telp. 085*********,,22220
919.,PT Central Cipta Murdaya,"Kawasan Industri CCM, Cangkudu, Gembong, Sukamurni, & Sentul Jaya, Balaraja, Kabupaten Tangerang, Banten",Telp.,,
920.,PT CENTRAL FILTER GUNATAMA,"JL. RAYA PONDOK JAGUNG TIMUR NO.35 RT.03 / RW.02, PONDOK JAGUNG TIMUR, SERPONG UTARA, Kota Tangerang Selatan, Banten",Telp. 021-5387198,,25112
921.,PT Central Kreasi Sukses,"JL NUSA INDAH BLOK A NO.32, Jurumudi, Benda, Kota Tangerang, Banten",Telp. 021 5459591,,22220
922.,PT Central Megahtama,"Jl. Telesonik Ujung no. 2, Desa Bunder, Cikupa, Kabupaten Tangerang, Banten",Telp. 021-5900281,,20221
923.,PT Central Presisi Metal,"JL RAYA MAUK KM 10 NO. 88, SEPATAN, SEPATAN, Kabupaten Tangerang, Banten",Telp. 59371862,,24103
924.,PT Central Sarana Pancing,"Jalan Raya Serang km 12 kawasan industri bunder no 88, Sukadamai, Cikupa, Kabupaten Tangerang, Banten",Telp. 0215961265,,32300
925.,PT Central Satryaperdana,"JL. RAYA CUKANGGALIH NO.1A, Cukanggalih, Curug, Kabupaten Tangerang, Banten",Telp. 0215980008,,25920
926.,PT Centro Asia Indotex,"Jl. Moh Toha KM. 4,1 No. 2, Periuk Jaya, Periuk, Kota Tangerang, Banten",Telp. 021-55796448,,13921
927.,PT Century Metalindo,"Kawasan Industri Modern Cikande, Jalan Modern Industri X Kav. G2, barengkok, kibin, Kabupaten Serang, Banten",Telp. 0254-8480848,,24202
928.,PT Century Mitra Sukses Sejati,"JL.Raya Serang KM 13,8 Kawasan Industri Tristate No.29, Ds Pasir Jaya, Cikupa, Kabupaten Tangerang, Banten",Telp. 021-5963399,,22220
929.,PT Century Mitra Sukses Sejati,"Jl Raya Serang Km 24 No.138 Kp tegal Murni RT.003/003, Balaraja, Balaraja, Kabupaten Tangerang, Banten",Telp. 021-5963399,,22220
930.,PT Cerarufindo Primamandiri,"Jln.  Legok Raya Km 7 Kp. Manungtung, Legok, Legok, Kabupaten Tangerang, Banten",Telp. 02153164545,,22210
931.,PT Ceres Display Art Indonesia,"DESA SUKAMANTRI NO.8, Sukamantri, Pasar Kemis, Kabupaten Tangerang, Banten",Telp. 0215917960,,26490
932.,PT CERESTAR FLOUR MILLS,"Kawasan Industri Krakatau 2, Jalan jawa Kav. A2, Tegal Ratu, Ciwandan, Kota Cilegon, Banten",Telp. 0254600708,,10616
933.,PR Ceu Papay,"Jl. Perjuangan Blok D No.12 RT 004 RW 002, Ciwaduk, Cilegon, Kota Cilegon, Banten",Telp. 081*********,,10750
934.,PT Chakra Alpha Semesta,"Jl Karyawan II No 60, Karang Tengah, Ciledug, Kota Tangerang, Banten",Telp.,,
935.,PT Champion Fastener Indonesia,"Berlian 88 Biz Estate @karawaci, Type Mars Blok Crystal No. 10, Jl. Raya Diklat Pemda No. 88, Bojong Nangka, Kelapa Dua, Kabupaten Tangerang, Banten",Telp. 02159995897,,25920
936.,PT Chandra Asri Alkali,"Jalan Amerika 1, Samangraya, Citangkil, Kota Cilegon, Banten",Telp. 081*********,,20111
937.,PT CHANDRA ASRI PACIFIC,"Jl. Raya Anyer KM 123, Gunung Sugih, Ciwandan, Kota Cilegon, Banten",Telp. 0254601501,,20117
938.,PT Chandra Asri Pacific,"Desa Mangunreja, Pulo Ampel, Serang, Mangunreja, Pulo Ampel, Kabupaten Serang, Banten",Telp. 02545750080,,20117
939.,PT Chandra Asri Perkasa,"Jl. Raya Anyer KM 123, Gunung Sugih, Ciwandan, Kota Cilegon, Banten",Telp. 0215307950,,
940.,CV Chandra Block,"Jalan Imam Bonjol Nomor 60, Panunggangan Barat, Cibodas, Kota Tangerang, Banten",Telp. 081*******,,
941.,PR Chandra Devi Apriliyani,"Jl. Balong Ranca Lentah No. 30L, Rangkasbitung Barat, Rangkasbitung, Kabupaten Lebak, Banten",Telp. 085*********,,10750
942.,CV Chandra Sukses Abadi,"KP.PASIR KACAPI RT.004 RW.005, Caringin, Cisoka, Kabupaten Tangerang, Banten",Telp. 081*********,,20221
943.,PT Chandrayani Multikarya Abadi,"Ruko Pondok Cabe Mutiara, Pondok Cabe Udik, Pamulang, Kota Tangerang Selatan, Banten",Telp.,,
944.,PT Chang Hong Yin Hua,"Kawasan Industri Dahlia Cahaya, Kp. Cibadak Rt.015 Rw.006, Bojong, Cikupa, Kabupaten Tangerang, Banten",Telp. 021-59642568,,15201
945.,PT CHANGHONG ELECTRIC INDONESIA,"Jl. Bhumimas 1 No. 5, Kawasan Industri Cikupa Mas II RT.05/RW.01, Talagasari, Cikupa, Kabupaten Tangerang, Banten",Telp. 021-29320395,,28193
946.,PT Chanting Pradana,"Kp. Pancur RT 02/05, Desa. Bojongleles, Kec. Cibadak, Kab. Lebak, Bojong Leles, Cibadak, Kabupaten Lebak, Banten",Telp. 085*********,,13134
947.,CV Charindo Label,"Jln. Raya Prancis No.2 , Komplek Pergudangan Pantai Indah Dadap , Blok Q3, Dadap, Kosambi, Kabupaten Tangerang, Banten",Telp. 021-55961188,,18111
948.,PT Charoen Pokphand Indonesia,"JL. Modern Industri II Kav. 20, Desa Nambo Ilir, Kibin, Kabupaten Serang, Banten",Telp. 088**********,,10614
949.,PT Charoen Pokphand Indonesia,"Kawasan Modern Industrial Estate Kav. 6 - 8, Jl. Modern Industri IV, Nambo Ilir, Cikande, Kabupaten Serang, Banten",Telp. 0254-402628,,10130
950.,PT Charoen Pokphand Indonesia,"Jl. Modern CP  Industri  Blok CP 1B No. 11 RT/RW 003/001 Desa Babakan Kec. Bandung Kab. Serang, Babakan, Bandung, Kabupaten Serang, Banten",Telp. 0254 2252 777,,22292
951.,PT Charoen Pokphand Indonesia,"Jl. Raya Serang KM 30 - Balaraja, Cangkudu, Balaraja, Kabupaten Tangerang, Banten",Telp. -,,10801
952.,PT Charoen Pokphand Indonesia,"Jl. Modern CP Industri No. 9, Desa Babakan, Kecamatan Bandung, Babakan, Bandung, Kabupaten Serang, Banten",Telp. 0254 2252999,,22220
953.,PT Charoen Pokphand Indonesia,"Jl Industri Modern II No 15 Kawasan Industri Modern, Desa Nambo Ilir, Kecamatan Kibin, Nambo Ilir, Kibin, Kabupaten Serang, Banten",Telp. 088**********,,10130
954.,PT Charoen Pokphand Indonesia,"Jln. Modern Industri VI Kav. 1, Kawasan Industri Modern Cikande, Desa Nambo Ilir, Kecamatan Kibin, Nambo Ilir, Kibin, Kabupaten Serang, Banten",Telp. 0254-2252150,,10750
955.,PT Charoen Pokphand Indonesia,"Jl Industri Modern II No 18 Kawasan Industri Modern Cikande, Desa Nambo Ilir, Kibin, Kabupaten Serang, Banten",Telp. 088********,,10750
956.,PT Cheetham Garam Indonesia,"Jalan Australia I kav 1.3/1 Kawasan Industri KIEC, Kotasari, Grogol, Kota Cilegon, Banten",Telp. 0254-310317,,10774
957.,PT CHEMICAL SOLUTIONS INDONESIA,"JL. RAYA CIKANDE-RANGKASBITUNG KM. 6, MAJASARI, JAWILAN, Kabupaten Serang, Banten",Telp. 021-75924774,,
958.,PT CHEMINDO INTERBUANA,"Kompleks Pergudangan Rasiko, Jl. Daan Mogot Km.18, Kebon Besar, Batu Ceper, Kota Tangerang, Banten",Telp. 021-5442373,,22192
959.,PT Chemindo Multi Indosukses,"JL. RAYA PERANCIS  PERGUDANGAN KOSAMBI  MEGAH BLOK. C1, Jati Mulya, Kosambi, Kabupaten Tangerang, Banten",Telp. 02154342833,,20222
960.,PT Chemitra Abadi,"JL. TROCADERO NO. 81 RUKO PIAZZA DE EUROPE, LIPPO KARAWACI, Desa/Kelurahan Panunggangan Barat, Kec. Cibodas, Kota Tangerang, Provinsi Banten, Kode Pos: 15138, Panunggangan Barat, Cibodas, Kota Tangerang, Banten",Telp. 02130448258,,20118
961.,PT Chemtech Perkasa Raya,"Jl. Raya Jakarta Km. 80 , Kp. Cimiung, Kaserangan, Ciruas, Kabupaten Serang, Banten",Telp. 0254281366,,22299
962.,PT Chenda Yin Shua,"KAMPUNG SETU NOMOR 64, Panongan, Panongan, Kabupaten Tangerang, Banten",Telp.,,
963.,PT Cheong Ma Tech,"Kawasan Industri Millenium Estate Blok F 2 No. 5, Peusar, Panongan, Kabupaten Tangerang, Banten",Telp. 021-29006981/82,,32909
964.,PT Cheong Woon Indonesia,"Jalan Raya Legok PLP Kp. Babakan Santri RT. 02 RW. 04 No. 46, Babakan, Legok, Kabupaten Tangerang, Banten",Telp. 021-5465179,,27520
965.,PT Chih Horng Metal & Electric Industry,"JL.MODERN INDUSTRI I NO.16-18, NAMBO ILIR, CIKANDE, Kabupaten Serang, Banten",Telp. 0254-402005,,24310
966.,PT Chin Hsin Thread Indonesia,"Kawasan Industri dan Pergudangan Cikupamas, Jalan Bhumimas VIII No.20, Talagasari, Cikupa, Kabupaten Tangerang, Banten",Telp. 085*********,,13131
967.,PT Ching Luh Indonesia,"Jl. Raya Serang KM 16, Talagasari, Cikupa, Kabupaten Tangerang, Banten",Telp. 021 29910368,,15202
968.,PT Chinli Plastic Technology Indonesia,"JL. MILLENIUM RAYA BLOK L3 NO 1A, PEUSAR, PANONGAN, Kabupaten Tangerang, Banten",Telp. 0215992599,,15202
969.,PT Chitra Bhaskara Indah,"Taman Tekno BSD Sektor XI Blok K-2/1-2, Setu, Setu, Kota Tangerang Selatan, Banten",Telp. 021-75871000,,28240
970.,PT Chosen Mitra Abadi,"JL. RAYA SERANG KM 12 NO. 18 KP. KADU, Bunder, Cikupa, Kabupaten Tangerang, Banten",Telp. 021 5961203,,15201
971.,PT Chronos Universal,"Komplek Moderland. Premier Park II Blok AC-8, Cikokol, Tangerang, Kota Tangerang, Banten",Telp. 02129542532,,
